id,text,target
1152250498025709574,حقوق بشر ایران مقاله: بیشترین قربانیان اسیدپاشی را مردان تشکیل می دهند یا زنان https://iranians.global/persian/%d8%ad%d9%82%d9%88%d9%82%d8%a8%d8%b4%d8%b1%d8%a7%db%8c%d8%b1%d8%a7%d9%86%d9%85%d9%82%d8%a7%d9%84%d9%87%d8%a8%db%8c%d8%b4%d8%aa%d8%b1%db%8c%d9%86%d9%82%d8%b1%d8%a8%d8%a7%d9%86%db%8c%d8%a7%d9%86/,1
1153332622296256512,rt @behrouzjt: بیشترین قربانیان اسیدپاشی را مردان تشکیل می دهند یا زنان https://bit.ly/30obdxz #iranelection #iran,1
1152113464871149568,دختر کرد #قربانی_جنسی رفته پیش ترامپ که اشک بریزه و ازش دلجویی بشه : مثل این می مونه که یه قربانی خشونت جنگی برای دلجویی پناه ببره به ابوبکر بغدادی یا قربانیان اسیدپاشی برن پیش امام جمعه اصفهان,1
1149714543867768832,بعد از 5 سال هنوز یک نفر هم بجرم #اسیدپاشی در #اصفهان دستگیر یا مجازات نشده در حالی که همون سال نسرین ستوده نرگس محمدی و مهدیه گلرو حین تجمع اعتراضی به این موضوع بازداشت شدن. امروز خبر دادن با اقدامات اطلاعاتی 3 نفر متهم #قایق سواری در #سد_لفور بازداشت شدن. خدایا شکرت __,1
1156801998328606720,اولین فیلم اسیدپاشی به خانم رییس بانک پاسارگاد. پیرمرد 63 ساله ای که با حضور در شعبه مرکزی آمل برروی رئیس این بانک بنام خانم عبدی روغن ترمز داغ پاشید. این پیرمرد برای انجام امور مالی به این بانک مراجعه کرد و به دلیل عدم رسیدگی به موقع به خواسته اش عصبانی شد و دست به این اقدام زد,1
1158370170538201092,الان یکی رو دیدم که قربانی اسیدپاشی بود. واقعا دلم میخواست بغلش کنم انقدر که دلم براش سوخت.,0
1156660721582821376,لحظه اسیدپاشی پیرمرد اعصبانی روی خانم رئیس شعبه بانک پاسارگاد در آمل @simorgh_atashinpic.twitter.com/9py6nlkmql,1
1159182019307429889,پرسیدم زشته آدم بخنده به یکی که این حرف رو می زنه میگه آره نخند این ها همون هایی می شن که اسیدپاشی می کنن. : :,0
1159822335752454145,باید برای مبارزه با این جنده هایی که برای مسیح علینژاد سوزاکی ویدیو میفرستن به مردم مجوز اسیدپاشی بدن,0
1159797556307791873,هرموقع خواستی توی #انتخابات #رای بدی این عکسو قبلش نگاه کن و فکر کن زن یا دختر یا خواهر یا مادر یا #معشوقه خودته.. #رای_بی_رای #نه_به_جمهوری_اسلامی #اسیدپاشی #خامنه_ای #,1
1158452885983772679,من این همه ساله تو خیابون راه می رم خیابونهای مختلفی رو پیاده رفتم و اومدم تا بحال هم کسی روم اسید نپاشیده نمی دونم اینایی که اینجا از اسیدپاشی و قربانی شدن توئیت می کنن و دارن جو رو کثیف نشون میدن کجا راه رفتن که روشون اسید ریختن https://twitter.com/desceptique/status/1158041976933105664,0
1157227046591959040,خدا را شکر ظریف تحریم شد وگرنه اگر آمریکا کم کاری کرده بود دوستان داخلیشون مجبور می شدند دستور اسیدپاشی ای چیزی بدن.,0
1158049051855728646,مردی باسطل اسید وارد بانک #پاسارگادآمل شد و خانم رئیس بانک را مورد حمله قرار داد گرچه خانم با حرکت سریع موفق شد عمده این #اسیدپاشی را دفع کند اما نکته عجیب واکنشها به اقدام مهاجم است هیچکدام از حاضرین اقدام جدی برای تامین وی نمی کند. امید که او فورا و علنی مجازات قاطع شودpic.twitter.com/ayavhy92y3,1
1158038921047093248,روایت تجربه تلخ یک کودک 12 ساله قربانی #اسیدپاشی ماهان پسری 12 ساله است که در پی جر و بحثی کودکانه قربانی اسیدپاشی شده است. https://www.hranews.org/ p 210216,0
1158224700474105856,زیبایی صورت پسر 12 ساله توسط مرد کینه جو از بین رفت / در #کرمانشاه رخ داد #رکنا: ماهان 12 ساله کم سن و سال ترین قربانی #اسیدپاشی است و بی خبر از همه جا توسط مردی 23 ساله در همسایگی محل زندگی شان مسیرزندگی اش برای همیشه تغییر کرد. https://www.rokna.net/fa/tiny/news494311,0
1158264954476224512,ماجرای اسیدپاشی روی پسر12ساله از زبان پدرش http://www.gostaresh.news/cultureart/accidents/60517,0
1160660939970101248,این همبستگی جغرافیایی هم عجیبه من بعنوان یه تهرانی هیچ وقت این همه جنایتی که تو شهرم اتفاق افتاده رو به خودم ربط ندادم سر اسیدپاشی اصفهان اومد از ذهنمم نگذشت که اصفهانیا اسید پاشن امشب فهمیدم مردم سیستان از شبی که ماه کامل شد ناراحت شدن چون بلوچ رو اونطور نشون میده و پشماام,1
1158087143190880257,زیور پروین قربانی اسیدپاشی همیشه دوست داشت سفالگری یاد بگیرد.امروز به همت #انجمن_حمایت_از_قربانیان_اسیدپاشی اولین جلسه کارگاه آموزش مجسمه سازی با سفال و منبت برگزار شد.امیدوارم تک تک این عزیزان که سخت ترین نوع خشونت را تجربه کرده اند دوباره به زندگی برگردند.,1
1157618079716773888,ازجماعتی که باهرضربه شلاق صلوات می فرستد و پای چوبه دار تخمه می شکند ذوق کردن برای اضطراب و رنگ پریدگی یک هموطن ازترس حبس وشکنجه بعیدنیست. ما بزرگ مردان باغیرت اسیدپاشی تحقیر و توهین فحش و ناسزا به خواهرانمان را می پذیریم اما زندگی آزادانه آنان را برنمی تابیم. #آجی,1
1159111909628698625,آسیب دیده است تکلیف عامل اسیدپاشی چه شد 😳😳😳😳🤔🤔pic.twitter.com/pzemnnp2bt,0
1159111804108361728,النکاح و توهین آمیز زهرا عرب تازی سعیدی نماینده از گله های در طویله های مجلس از سوی مردم مبارکه به بانو مرضیه ابراهیمی یکی از قربانیان اسیدپاشی گفته که نیمی از صورت خود در جریان اسیدپاشی های اصفهان دچار جراحات شدید شده شما از دست مجرم ق س ر در رفته ای و پس بس یک طرف صورتتpic.twitter.com/9trijmrhvq,1
1157271221236617216,همین الان بخشی از پام با یه اسید ضعیف سوخت. خیلی هم دردناک بود. فکر کردم بندگان خدایی که دچار حمله اسیدپاشی می شن چه عذابی می کشن :,0
1159452678088474625,همه کسانی که در شبکه ها و مدیای اجتماعی کوشا هستند #خبرنگارند. اگر این خبرنگاران بی نام و نشان اما واقعی نبودند کجا ابعاد و اعماق زلزله ها سیل ها خشکسالی ها فقر اعتیاد تن فروشی گورخوابی اختلاس ها اسیدپاشی ها گرانی ها اعتراض ها و . . . پخش و خبررسانی می شد #روز_خبرنگار #سکوت,0
1159109073612226565,المللی شریعتمدارانه ایت الله ها و بسیجیان درکونی و توسری خورده و همه نظامیان گوناگون وابسته به ولایتی ولادتی بر پارسیانستانها مجازات اسیدپاشی در مجلس گله های طویله های نظام بودند باری بیش از آن که جزئیات بررسی این لایحه خبرساز شود ادبیات شگفت انگیز زنکه مزدور الصیغه الجهادی,0
1161557579895644160,چراهمیشه توئیت ها سوء برداشت میشه یه نفر بایدخیلی مغزش معیوب باشه که با موتورسواری خانما مشکل داشته باشه. موتور کلا جاش تو خیابون نیست. و فقط باعث ترس اضطراب کیف قاپی اسیدپاشی مزاحمت برای خانما به خطر افتادن امنیت عابر در پیاده رو سخت کردن رانندگی برای رانندگان خودروئه,1
1163037621926469632,رییس انجمن حمایت از قربانیان #اسیدپاشی از اقدام به اسیدپاشی مردی روی صورت پسر و عروسش در شهرستان خلخال در تاریخ در تاریخ 19 مردادماه خبر داد. https://www.hranews.org/ p 212076,1
1161976975726018561,مثلا شاید یه بیماری روانی باعث اسیدپاشی بشه و کسی باعث اون بیماری شده باشه که نه اسمی ازش میاد نه کسی بهش کاری داره. مگه نه اینکه برای همین هم هست که میگن اعدام نه چون ممکنه تو صدور حکم حق و نا حق شده باشه و همه چیز به اون شکل خطی و ساده ای که به نظر میاد نبوده باشه.,0
1156678215793958912,اولین فیلم اسیدپاشی به خانم رییس بانک پاسارگاد چند روز پیش یک فرد در آمل با ورود به یکی از شعب بانک پاسارگاد در آمل رئیس این بانک را مورد سوء قصد قرار داد. بعضی خبرگزاری ها گفته اند اسید نبوده بلکه روغن موتور داغ بوده است. #چهل_سال_شکست,1
1164872538180247552,#روزپزشک بر همه پزشکان بااخلاق توانا و شریفی که با دستان مهربانشان زیبایی سلامتی و امید به آینده را به قربانیان #اسیدپاشی هدیه می دهند مبارک باد,0
1161577095170072576,امیدوارم امیدوارم امیدوارم خانواده #استاد چند سال دیگه مثل #آمنه_بهرامی از بخشش قصاص پشیمون نشن. #نجفی #قتل #اسیدپاشی,1
1157555317778964480,هرموقع احترام میان دینداران و بی دینها متقابل ودوطرفه بود دینداران حق دارن ازآزادی بیان وآزادی اندیشه وآزادی پوشش وسایر آزادیها حرف بزنن هروقت دینداران دیکتاتوری نکردن وبا سیستم فاشیسم درحال اسیدپاشی وشکنجه وکشتار وقتل وغارت نبودن می تونن ازوجدان وانسانیت واخلاق حرف بزنن #یسنا,0
1163348421215969280,4خبر پربازدید امروز سایت خبرهای فوری حمله احسان علیخانی به ستاره زن سینما: کجای تلویزیون رقصیدی فیلم پناهیان: مردی که بخاطر ترس از زنش فرمانبرداری کند ملعون است/ عامل ورود زنان به جهنم زبانشان است نه حجابشان پاسخ آملی لاریجانی به اظهارات اخیر آیت الله یزدی اسیدپاشی,0
1162796841769021440,توی اپیزود اول از اسیدپاشی گفتیم: آخرین اقدامی که در مورد طرح #اسیدپاشی صورت گرفته اعلام مغایرت از سوی شورای نگهبان بود و مجلس علی رغم گذشت یک ماه و نیم اقدامی برای رفع مغایرت انجام نداده و کماکان باید با مرتکبین طبق قانون سال 1337 رفتار کرد. لینک مجلس: https://rc.majlis.ir/fa/legal_draft/show/1048271,0
1163343223835828224,هر بار خبری از #اسیدپاشی منتشر میکنیم آرزو میکنیم این دیگر آخرین خبر باشد...دیروز نوبت #خلخال بود که با خبر اسیدپاشی پدری به پسر و عروسش مورد توجه رسانه ها قرار بگیرد. از همه روزنامه نگارها و خبرنگارهای نازنین و دغدغه مندی که صدای قربانیان خاموش اسیدپاشی هستند بی نهایت سپاس,1
1158065924987129857,یکی از هدف های مهم #انجمن_حمایت_از_قربانیان_اسیدپاشی جمع کردن قربانیان دور هم و آموزش مهارت های فنی و هنری به آنها بود. امروز این هدف بالاخره محقق شد #زیور از مهم ترین قربانیان اسیدپاشی را در تصویر می بیند در حال آموزش مجسمه سازی با خمیر.,1
1158091554692706305,اون بیناموسی که اسیدپاشی رو اولین بار انجام داد و یسری قرمساق دیگه مث بز افتادن پیش رو به من نیشان بدین خداوکیلی,0
1165201393503756288,از اسیدپاشی به تزریق اسید رسیده ایم. حالا دیگر دقیقا به جایی رسیده ایم که حیوانات حق دارند به ما اعتراض کنند: چرا با ما مثل زنان رفتار می کنید اما دارند تند می روند ما هنوز ورود آن ها را به ورزشگاه ها ممنوع نکرده ایم. #نه_به_سگ _کشی_کهریزک,1
1164356359380459520,هیچ کس از اسیدپاشی حمایت نمی کند به نظر شما چرا اسیدپاشی در اصفهان که عمده توریسم اروپایی کشور را دارد اتفاق افتاد چرا دقیقا زمانیکه صنعت توریسم کشور به شدت در حال رشد بود اتفاق افتاد پیشنهاد می کنم بیشتر مطالعه کنید اجازه ندهید رسانه ذهن شما را کنترل کند.,0
1163011472290734080,#اسید_پاشی پدر بی رحم روی پسر و عروسش رئیس انجمن حمایت از قربانیان اسیدپاشی از اسیدپاشی مردی روی پسر و نامزد پسرش خبر داد. http://hadese24.ir/news/14779 @hadese_24,1
1163049843260055552,روزی که علی همراه با نامزدش پیش پدرش رفت تا برای زودتر شروع شدن زندگی مشترکشون پدری کنه هیچوقت فکر نمی کرد قراره پدرش با اسید از اون و دختر مورد علاقه اش پذیرایی کنه. این اتفاق 19 مرداد تو خلخال رخ داده و انجمن حمایت از قربانیان #اسیدپاشی رسیدگی به اون رو آغاز کرده. /1,1
1162294109555609600,شش....... که جهت....... برای ورود به........ تلاش می کردند دستگیر شدند. 1خرابکار خرابکاری سفارت عربستان 2اسیدپاش اسیدپاشی ماشین زنان اصفهانی 3دزد دزدی خونه ی مردم 4دختر تماشای فوتبال استادیوم,1
1163020229087244288,اسیدپاشی پدری روی پسر و عروسش در خلخال عکسhttps://khabarban.com/a/24806242,1
1168439314897887232,جزئیات اصلاح طرح تشدید مجازات اسیدپاشی https://www.khabaronline.ir/news/1295641/جزئیاتاصلاحطرحتشدیدمجازاتاسیدپاشی ایسنا نوشت: نمایندگان مجلس شورای اسلامی طرح تشدید مجازات اسیدپاشی و حمایت از بزه دیدگان ناشی از آن را تصحیح کردند.,0
1168426673282453505,طرح تشدید مجازات اسیدپاشی اصلاح شد نمایندگان مجلس شورای اسلا... http://tinyurl.com/y27zgd2b http://tinyurl.com/y27zgd2b,0
1168717762618953728,پشت پرده عجیب اسیدپاشی به دختر و پسر تهرانی سرقرار http://etehadonline.com/news/743476/,1
1168618345953992704,روز شنبه یک دختر و پسر جوان در پارک قلعه مرغی تهران توسط دو فرد ناشناس مورد #اسیدپاشی قرار گرفتند. گفته می شود که دختر جوان 5 درصد و پسر جوان 10 درصد دچار سوختگی اسیدی شده اند. https://www.hranews.org/ p 213656,1
1168616093910523904,روز شنبه دو پسر جوان که باسه پسر جوان و دختر نوجوانی در پارکی در قلعه مرغی درگیر شده بودند روی دختر 14 ساله و پسر جوان اسید پاشیده و از محل حادثه فرار کردند #اسیدپاشی,1
1168807395709149184,اسیدپاشی در پارک قلعه مرغیتهران روزشنبه دختر و پسری جوان در پارک قلعه مرغی توسط دو فرد ناشناس مورد اسیدپاشی قرار گرفتند. گفته شده دخترجوان 5% و پسر جوان 10% دچار سوختگی اسیدی شده اند. اسید پاشی به زنان و دختران جوان یکی از شگردها و روش های سرکوب توسط ارگانهای حکومتی و بسیج است.,1
1168037637430620160,تشدید مجازات اسیدپاشی در دستور کار امروز مجلس 10 شهریور 98 http://www.gostaresh.news/politics/gov/63530,0
1168651253951467522,اون زمان که اوج اسیدپاشی ها بود پشت چراغ قرمز یکی آب پاشید رو صورتم از شدت ترس با اینکه آب خالی بود ولی حس میکردم صورتم داره میسوزه.وقتی چشمامو باز کردم دیدم میتونم ببینم کلی تعجب کردم بعدشم با صورت خندون پسره مواجه شدم. بماند که بعدا فهمیدم هم دانشگاهی ایم و تحویل حراست دادمش :,1
1183695143896924160,و همچنان منتظر دستگیری عوامل #اسیدپاشی اصفهان هستیم #آمدنیوز,1
1189800541339209728,انسان ها رو با تیغ تهمت زخمی نکنید. با اسیدپاشی تفاوت زیادی نمی کنه.,0
1181544257380855810,قاضی به ما با خنده گفت یک پارچ آب کنارتان باشد که اگر اسید پاشیدند به روی خودتان بریزید و خندید و بقیه هم که در اتاق بودند خندیدند. گزارش نیلوفر رستمی و گفتگوی او با شاهین و جهانگیر گوانجی دو فعال حقوق کودکان که به اسیدپاشی تهدید شدند👆 #اخبار_ایران https://iranwire.com/fa/features/33463,1
1187833346371526657,داریوش یه برتری محسوسی که نسبت به ابی داره اینه که خام کص نشد. وگرنه اون دختره که مدام از داریوش تقاضای ازدواج کرد و داریوش جواب رد میداد کافی بود دوبار پا پیچ ابی بشه. سریع قافیه رو میباخت و کار به اسیدپاشی هم نمیکشید. اینو باید قبول کنیم که آقامون ضعف کص داره همراهان گرامی.,0
1189479573789933569,پرونده اسیدپاشی اصفهان مختومه شد متهمان پیدا نشدند. @pishvand https://www.instagram.com/p/b4poiyjkiev/ igshid i4nm9yte4p50,1
1187352787404951552,آنگونه که عباسعلی کدخدایی سخنگوی شورای نگهبان در حساب توئیتری اش اعلام کرده طرح تشدید مجازات اسیدپاشی و حمایت از بزه دیدگان ناشی از آن در این شورا تایید شد. در #کیهان_لندن بخوانید https://kayhan.london/fa/ p 174437,0
1186939829818482688,پنج سال پیش همچین روزایی روزای هولناک اسیدپاشی در اصفهان بود. روانم اسیدی بود. هنوز هم یادآوریش دردناکه فیسبوک میگه.,1
1184303485728296960,5 سال از اسیدپاشی های اصفهان گذشت بدون یک مظنون. دیروز ولی روح الله زم رو گرفتن.,1
1182509611800236033,متاسفانه باخبر شدیم پنج شنبه 18 مهرماه یک مورد #اسیدپاشی در شهر #رشت خمام رخ داده و زن و شوهری هدف اسیدپاشی یک زن قرار گرفته اند. اگر اطلاعات تکمیلی دارید به دست ما برسانید,1
1183965791621914624,از اونجا که پیگیر هیچ سایت و کانال سیاسی نیستم وتوفیق درک محضر تلوزیونم روهم ندارم اخبارم درسطح توییتهای شماست وقایع رو مسولانه و صادقانه توییت کنید که بر بی بصیرتی ما افزوده نشه 😀 پ.ن: لطفا پرونده #اسیدپاشی اصفهان رو هم بسپرید به همون تیمی از #سپاه که #شکار_زم رو زحمت کشیدند,1
1187378288085340162,آنگونه که عباسعلی کدخدایی سخنگوی شورای نگهبان در حساب توئیتری اش اعلام کرده طرح تشدید مجازات اسیدپاشی و حمایت از بزه دیدگان ناشی از آن توسط شورای نگهبان تایید شده است. http://bit.ly/2pmp4ml,0
1187349162767114240,شورای نگهبان با طرح تشدید مجازات اسیدپاشی موافقت کرد آنگونه که عباسعلی کدخدایی سخنگوی شورای نگهبان در حساب توئیتری اش اعلام کرده طرح تشدید مجازات اسیدپاشی و حمایت از بزه دیدگان ناشی از آن توسط شورای نگهبان تایید شده است. http://bit.ly/2pmp4ml,0
1187446061792669697,طرح تشدید مجازات #اسید_پاشی به #قانون تبدیل شد طرح تشدید #مجازات اسیدپاشی و حمایت از بزه دیدگان ناشی از آن که از خردادماه امسال میان #مجلس و شورای نگهبان دست به دست می شد سرانجام امروز به پایان راه رسید و قانون شد قانونی که دست کم در یک مورد اختلاف بزرگی با طرح اولی,0
1186967220196380673,طرح تشدید مجازات اسیدپاشی در شورای نگهبان تایید شد https://www.farsnews.com/news/13980801000706/%d8%b7%d8%b1%d8%ad%d8%aa%d8%b4%d8%af%db%8c%d8%af%d9%85%d8%ac%d8%a7%d8%b2%d8%a7%d8%aa%d8%a7%d8%b3%db%8c%d8%af%d9%be%d8%a7%d8%b4%db%8c%d8%af%d8%b1%d8%b4%d9%88%d8%b1%d8%a7%db%8c%d9%86%da%af%d9%87%d8%a8%d8%a7%d9%86%d8%aa%d8%a7%db%8c%db%8c%d8%af%d8%b4%d8%af,0
1183653334533791744,طرح مجازات اسیدپاشی اصلاح شد نمایندگان مجلس در جلسه نوبت عصر امروز پارلمان جهت تامین نظر شورای نگهبان با اصلاح مجازات اسیدپاشی موافقت کردند. در ماده 1 این طرح آمده است: هرکس عمدا با پاشیدن اسید یا هر نوع ترکیبات شیمیایی دیگر با هر میزان غلظت موجب https://ift.tt/2mky7du,0
1186961995205107717,طرح تشدید مجازات اسیدپاشی در شورای نگهبان تایید شد,0
1186976443567411201,شورای نگهبان طرح تشدید مجازات اسیدپاشی را تائید کرد سخنگوی شورای نگهبان گفت: طرح تشدید مجازات اسیدپاشی و حمایت از بزه دیدگان ناشی از آن در جلسه امروز این شورا تائید شد. http://entekhab.ir/0028nl,0
1183408519296540676,ایراد #شورای_نگهبان به طرح تشدید مجازات #اسیدپاشی رفع شد در ادامه جلسه علنی نوبت عصر روز یکشنبه مجلس شورای اسلامی برسی ایرادات شورای نگهبان به طرح تشدید مجازات اسیدپاشی و حمایت از بزه دیدگان ناشی از آن در دستور کار قرار گرفت,0
1186975216666365952,شورای نگهبان مصوبه مجلس ایران مبنی بر تشدید مجازات اسیدپاشی و حمایت از بزه دیدگان ناشی از آن را در نهایت پس از اعمال اصلاحات مدنظر تصویب کرد. http://tinyurl.com/y6729j82,0
1186710880798543873,با شرکت در روز جهانی نه به خشونت بر علیه زنان در روز 23 نوامبر در اسلو صدای زنان قربانی اسیدپاشی توسط آخوندهای شرور صدای زنان زندانی سیاسی صدای هزاران زن و دختری که هر سال به خاطر سرکوب آخوندهای جنایتکار دست به... https://www.facebook.com/1810614639/posts/10212298258810863/,1
1183850961883807744,ریگی رو تو آسمون و زم رو از ینگه دنیا خفت میکنن...اما اسید پاشهای اصفهان همچنان دست نیافتنی هستن...خدا عالم است #اسیدپاشی #روح الله زم,1
1181973934813716480,در رادیو ایران 20 بشنوید زنان در ورزشگاه تحقق وعده ی بنفش 100 آقازاده با رانت بورسیه شدند گروه درمانی در انجمن حمایت از قربانیان اسیدپاشی کشف دو میدان جدید نفتی و گازی برای اولین بار زنان به ورزشگاه آزادی می روند https://t.me/irannewspaper/200505,1
1183400915023343617,امروز تو مجلس تصویب کردن هر کی #اسیدپاشی کنه قصاص می شه یعنی همیشه راهکارشون برای کنترل #خشونت خشونت وحشتناک تره اسیدپاش می ره 2دقه ای اسید رو از ناصرخسرو بدون هیچ مجوزی می خره این رو کنترل نمی کنن اونوقت #قصاص می دن.,0
1189515202145988609,توئیت جالب مهدی محمودیان و شلیک به دادستان قوه قضائیه مبنی بر اسیدپاشی و حمله با قمه به زنان در خیابان.,1
1189149014798819328,تهمت عجیب مهدی محمودیان به دادستانی #قوه_قضائیه مبنی بر اسیدپاشی و حمله با قمه به زنان در خیابان. امیدوارم دادستانی به نحو احسنت نسبت به این نسبت ناروا از خودش دفاع کنه #خانه_پدری,1
1187361540451774466,2 آبان 93 سه وزیر با دستور روحانی مامور پیگیری اسیدپاشی در اصفهان شدند 1 آبان 98 طرح تشدید مجازات #اسیدپاشی و حمایت از بزه دیدگان آن از سوی شورای نگهبان تائید شد خبر دوم به اندازه موضوع اول مورد توجه قرار نگرفت اگر این گرفتاری رسانه ها در دام ارزش خبری شهرت نیست پس چیه,1
1189506448436482048,بررسی راهکارهای کاهش #اسیدپاشی در ایران. شرکت برای عموم آزاد است .,0
1187801286298632192,انجمن حمایت از قربانیان اسیدپاشی #احقا برگزار می کند: بررسی راهکارهای کاهش اسیدپاشی در ایران سخنرانان: دکتر #عبدالصمد_خرمشاهی پروفسور #حسین_نجمی دکتر #مزدک_دانشور دکتر #حمیده_عادلیان سرکار خانم https://www.instagram.com/p/b4dtwoajtr6/ igshid 3dezovj6kzd4,0
1180851810409598981,واکنش جنجالی عماد طالب زاده به دختری که او را تهدید به اسیدپاشی کرد https://asrmag.com/ p 75690,0
1186585406306836480,گاو بازی این مردم چیزیه که بارها ثابت شده .دخترقربانی اسیدپاشی میگفت لباسامودرآورده بودم وافتاده بودم گوشه خیابون ومردم میومدن لباسای اسیدیم رو مینداختن روم که یهو اسلام ومسلمین درخطر نیافتن وزشت نباشه یه وقت.بااین سطح شعور هم میرن پای صندوق رای به روحانی رای میدن.دموکراسی وکیرخر,1
1206178735805882369,اسیدپاشی در سقز فرمانده انتظامی #سقز از اسیدپاشی بر یک مادر و دختر در این شهر خبرداد: این دو خانم از ناحیه پشت به صورت محدود مورد #اسیدپاشی قرار گرفتند.خوشبختانه پس از مداوای سطحی از بیمارستان ترخیص شدند.تحقیقات اولیه نشان می دهد که این اسیدپاشی ناشی از اختلاف خانوادگی است/ایلنا,1
1206486758042619904,اسیدپاشی در سقز فرمانده انتظامی شهرستان سقز از اسیدپاشی بر روی یک مادر و دختر در این شهرستان خبرداد. وی افزود: این دو خانم از ناحیه پشت به صورت محدود مورد اسیدپاشی قرار گرفتند که خوشبختانه پس از مداوای سطحی از بیمارستان ترخیص شدند و حال آنان رضایت بخش https://ift.tt/2pn93et,1
1201427257547509761,رئیس #پلیس پیشگیری پایتخت از دستگیری یکی از عاملان #تخریب_بانک ها در پی ناآرامی اخیر خبر داد و گفت: با شناسایی متهم راز عامل #اسیدپاشی بر #خودروهای_لوکس شمال تهران با 40 شاکی کشف شد. /ایسنا pic.twitter.com/kssahoofu9,0
1206133039803355136,دیروز شنبه 23 آذرماه یک مادر و دختر در خیابان سعدی شهرستان سقز واقع در استان #کردستان توسط افراد ناشناس مورد #اسیدپاشی قرار گرفته و به بیمارستان منتقل شدند. گفته می شود این 2 #زن از ناحیه پشت مصدوم شده اند اما حال عمومی آنها رضایت بخش اعلام شده است. https://www.hranews.org/ p 224685,1
1201478361681420294,متاسفانه داریم تو مملکتی زندگی میکنیم که یه عده ارزشی با تصور اسیدپاشی به صورت دخترا و کشتن مردم با دوشکا ارضا میشن بعد میگن بمونید و بسازیدش,1
1202269481218826240,عوامل اون کلیپی ک اون بچه رو انداختن توی سطل آشغال بعد 24 ساعت دستگیر شدن ولی عوامل اسیدپاشی های اصفهان بعد 5 سال هنوز حتی شناسایی هم نشدن,1
1202879370316132352,اسیدپاشی بازداشت فعالان محیط زیست قتل زنجیره ای فعالان محیط زیست سقوط هواپیمای حامل چندین فعال محیط زیست سرکوب و بازداشت کارگران و معلمان قتل حسن حیدری شاعر 29ساله در اهواز فیلترینگ و سانسور بی سابقه سرکوب قتل و بازداشت معترضین در چند دوره به وحشیانه ترین شکل ممکن,0
1202208293478785024,فرمانده سپاه گفته: هرگز ملت مان را تنها نمیگذاریم و نمیگذاریم چیزی جز لبخند بر لبانشان بنشیند _خیالتون راحت ملت سوریه یمن و فلسطین و... رو میگه نه ما چون ما بواسطه کشته یا بازداشت شدن عزیزانمون همیشه گریانیم یا بخاطر اسیدپاشی روی صورتمون دیگه لبی نداریم که بخنده,0
1205146767538282498,آقای قاضی مردم حق دارند به مسوول هایی که نه اسیدپاش های زنجیره ای اصفهان را دستگیر کردند و نه عذرخواهی و اطلاع رسانی کردند و نه با سرعت قانون ضد اسیدپاشی تصویب کردند بی اعتماد و بی اعتنا باشند. مردم حق دارند انسان های شایسته خدمت گزارشان باشند.21/07/1398 http://www.irna.ir/news/83515817/,1
1210434390402179072,#نرگس_محمدی اولین بار به خاطر حمایتش از دخترانی که قربانی اسیدپاشی شده بودند محاکمه شد,1
1205939996810784768,دو زن دختر و مادر امشب در سقز/کردستان هدف اسیدپاشی قرار گرفتند. طبق اعلام رسانه های محلی آنها از ناحیه پشت مصدوم شده اند و الان حال آنها رضایت بخش است و فرد اسیدپاش نیز دستگیر شده است. گویا اختلاف خانوادگی دلیل اسیدپاشی بوده است,1
1207974271693266944,#نظام_مقدس ج.ا میگه اگه من برم رفاه و آسایش و آرامش از این مملکت میره. کارشناس سیمای میلی توی این عبارت یه حقیقت و یک دروغ نهفته. حقیقت:نظام مقدس قسم خورده نابودیش رو با نابودی #ایران گره بزنه دروغ:کدوم آرامش و آسایش گورخوابی توالت خوابی تجاوز زندان اسیدپاشی اینترنت...,0
1205947827152662528,یک مادر و دختر امشب در سقز استان #کردستان هدف اسیدپاشی قرار گرفتند.,1
1206794452561383424,این بارون مصداق بارز اسیدپاشی دستجمعیه. اول ما رو تو یه شهر جمع می کنن درجه آلودگی رو تا آخر زیاد میکنن خودشون میرن اطراف پناه میگیرن هی به هم میگن وایسا سه شنبه تموم میشه سه شنبه بارون میزنه و اسید همه شرافت و انسانیت و زیبایی باقیمونده رو میشوره و میسوزونه و میبره.,0
1205974553853386752,بلایی که سر #زهراامیرابراهیمی اومد از اسیدپاشی بدتر بود حداقلش اینه که قربانی اسیدپاشی در نظر جامعه واقعا قربانی محسوب میشه اما این دختر علارغم آسیب دیدن و قربانی بودن اما از دید این جامعه مجرم تلقی میشد و سنگینی بار ملامت رو هم به دوش کشید. زخمهاش هنوز التیام پیدا نکرده بودند,1
1212077699281371137,من موافق اجرای اعدامم البته نه به این صورت فعلی تروریستهای تجزیه طلب مسلح مثلا الحوازیه و دموکرات و کومله باید اعدام بشن متجاوزین به کودکان و قتلهای فجیع مثل تکه تکه کردن یا شکنجه یا اسیدپاشی. متجاوزین سریالی خاینین به وطن و اختلاسگران اگر در حدی که به کشور اسیب جدی بزنه,0
1204965814832652288,چرا یه خبر خوب ازین مملکت ما در نمیاد. زلزله اتیش سوزی اسیدپاشی کشتن مردم تو خیابون آنفولانزا قرص برنج لا تیتاپ ... حالا هم که سورپرایز جناب وزیر . کاش بخوابم بیدار نشم تموم شم برم تامام d:,0
1206197515781062656,خبر رسیده تو سقز کردستان دوتا موتور سوار روی یه مادر و دختر اسید پاشیدن باز ماجرای اسیدپاشی شروع شد و طبق معمول قربانی زنان و دختران هستن...,1
