id,text,target
1201870744503930881,تا سپاه جنگ و جنایت هست ظلمت آخوندی و ولایت فقیه هم برقرار است. باید با آن جنگید. بدون جنگ ساقط نمی شود. استراتژی ارتش آزادیبخش ملی از آغاز بر همین پایه بنا شده و کانون های شورشی در همین مسیر هستند... https://article.mojahedin.org/id/5eaa939e543743a58d36e132c4b08934,1
1201869403761053697,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند #ایران #اعتراضات_سراسری #قیام_سراسری #internet4iran #iranprotests https://leader.mojahedin.org/id/1913b801f3db43faa23b1b7190823d12,1
1201849803556212736,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند,1
1201844747276558336,#ایران زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند آری شهرها یک به یک قیام می کنند و زنان در نقش پیشتازی و پشتیبانی فعالانه حاضر اند. مریم رجوی #کانون_شورشی #زنان #قیام_ایران https://t.me/hezarashraf,1
1201843675657121798,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند https://leader.mojahedin.org/i/%d9%85%d8%b1%db%8c%d9%85%d8%b1%d8%ac%d9%88%db%8c%e2%80%8c%d8%b2%d9%86%d8%a7%d9%86%d9%86%db%8c%d8%b1%d9%88%db%8c%d8%aa%d8%ba%db%8c%db%8c%d8%b1%d8%a7%d9%86%d8%af%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87%d8%a7%d8%b1%d8%aa%d8%ac%d8%a7%d8%b9%d8%a2%d8%ae%d9%88%d9%86%d8%af%db%8c%d8%b4%da%a9%d8%b3%d8%aa%d9%85%db%8c%e2%80%8c%d8%af%d9%87%d9%86%d8%af #اعتراضات_سراسری #freeallprotesters #iranprotests @un,1
1201780248548904967,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند https://leader.mojahedin.org/id/1913b801f3db43faa23b1b7190823d12 #iranprotests #ایران #من_شورشی_هستم #براندازم #اعتراضات_سراسری,1
1201772434770276352,#مریم_رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند #زنان #قیام_ایران #اعتراضات_سراسری,1
1201693861493428225,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند #iranprotets @usadarfarsi @mojahedineng @womenncri pic.twitter.com/qybdcxcckz,1
1201650264018751490,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند #iranprotests #اعتراضات_سراسری #من_شورشی_هستم https://www.khorshidazadi.com/maryamrajavitext/messagestext/53081%d9%85%d8%b1%db%8c%d9%85%d8%b1%d8%ac%d9%88%db%8c%e2%80%8c%d8%b2%d9%86%d8%a7%d9%86%d9%86%db%8c%d8%b1%d9%88%db%8c%d8%aa%d8%ba%db%8c%db%8c%d8%b1%d8%a7%d9%86%d8%af%d9%88%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87%d9%88%d8%a7%d8%b1%d8%aa%d8%ac%d8%a7%d8%b9%d8%a2%d8%ae%d9%88%d9%86%d8%af%db%8c%d8%b1%d8%a7%d8%b4%da%a9%d8%b3%d8%aa%d9%85%db%8c%e2%80%8c%d8%af%d9%87%d9%86%d8%afiranprotests%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d8%b6%d8%a7%d8%aa_%d8%b3%d8%b1%d8%a7%d8%b3%d8%b1%db%8c%d9%85%d9%86_%d8%b4%d9%88%d8%b1%d8%b4%db%8c_%d9%87%d8%b3%d8%aa%d9%85,1
1201650204715487232,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند #iranprotests #اعتراضات_سراسری #من_شورشی_هستم https://www.resistanceleaders.besoyepirozi.com/maryamrajavi/maryamrajavimessages/53107%d9%85%d8%b1%db%8c%d9%85%d8%b1%d8%ac%d9%88%db%8c%e2%80%8c%d8%b2%d9%86%d8%a7%d9%86%d9%86%db%8c%d8%b1%d9%88%db%8c%d8%aa%d8%ba%db%8c%db%8c%d8%b1%d8%a7%d9%86%d8%af%d9%88%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87%d9%88%d8%a7%d8%b1%d8%aa%d8%ac%d8%a7%d8%b9%d8%a2%d8%ae%d9%88%d9%86%d8%af%db%8c%d8%b1%d8%a7%d8%b4%da%a9%d8%b3%d8%aa%d9%85%db%8c%e2%80%8c%d8%af%d9%87%d9%86%d8%afiranprotests%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d8%b6%d8%a7%d8%aa_%d8%b3%d8%b1%d8%a7%d8%b3%d8%b1%db%8c%d9%85%d9%86_%d8%b4%d9%88%d8%b1%d8%b4%db%8c_%d9%87%d8%b3%d8%aa%d9%85,1
1201617803670949889,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهندhttps://leader.mojahedin.org/id/1913b801f3db43faa23b1b7190823d12,1
1201615667130195970,مریم_رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند# https://leader.mojahedin.org/id/1913b801f3db43faa23b1b7190823d12,1
1201611877748477954,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند https://leader.mojahedin.org/i/%d9%85%d8%b1%db%8c%d9%85%d8%b1%d8%ac%d9%88%db%8c%e2%80%8c%d8%b2%d9%86%d8%a7%d9%86%d9%86%db%8c%d8%b1%d9%88%db%8c%d8%aa%d8%ba%db%8c%db%8c%d8%b1%d8%a7%d9%86%d8%af%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87%d8%a7%d8%b1%d8%aa%d8%ac%d8%a7%d8%b9%d8%a2%d8%ae%d9%88%d9%86%d8%af%db%8c%d8%b4%da%a9%d8%b3%d8%aa%d9%85%db%8c%e2%80%8c%d8%af%d9%87%d9%86%d8%af,1
1201611124220874754,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند. #iranportests https://leader.mojahedin.org/i/مریمرجوی%e2%80%8cزناننیرویتغییراندولایتفقیهارتجاعآخوندیشکستمی%e2%80%8cدهند,1
1201610800336642048,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند https://leader.mojahedin.org/id/1913b801f3db43faa23b1b7190823d12 #مریم_رجوی #تظاهرات_سراسری,1
1201609046673022976,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند #مریم رجوی https://leader.mojahedin.org/id/1913b801f3db43faa23b1b7190823d12,1
1201606540454699008,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند. حالا به صحنه های قیام نگاه کنید ببینید چگونه خواهران قهرمان ما مردم را به اعتراض و شورش فرا می خوانند و یگانهای قیام کننده را هدایت می کنند. #اعتراضات_سراسری #ایران #iran #iranprotests,1
1201606076413685761,مریم رجوی : زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند. #ایران #iranprotests #اعتراضات_سراسری,1
1201605819130875908,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند هموطنان زنان آزاده ایران کانون های شورشی و جوانان شورشگر ایران زمین قهرمانانی که لرزه سرنگونی را به جان تمامیت رژیم انداخته اید. #iran #iranprotests #freeallprotesters #ایران #مریم_رجوی,1
1201602677504905221,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند سلام برزنان شورشگر https://leader.mojahedin.org/id/1913b801f3db43faa23b1b7190823d12,1
1201600285510131713,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند مریم رجوی https://www.maryamrajavi.com/item/maryamrajavimessageuprisingiranwomen,1
1201598003892670467,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند https://leader.mojahedin.org/id/1913b801f3db43faa23b1b7190823d12# مریم رجوی,1
1201596714039349248,مریم رجوی: زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند #iranprotests #اعتراضات_سراسری https://leader.mojahedin.org/id/1913b801f3db43faa23b1b7190823d12,1
1201595823903182849,#مریم_رجوی آری شهرها یک به یک قیام می کنند و زنان در نقش پیشتازی و پشتیبانی فعالانه حاضر اند. گفته بودیم که زنان نیروی تغییراند و ولایت فقیه و ارتجاع آخوندی را شکست می دهند.,1
1228476141062758405,قیام مردم عراق علیه دست نشاندگان ولایت فقیه شعارهای اخراج رژیم ایران https://www.videosnews.besoyepirozi.com/uprising/66737%d9%82%db%8c%d8%a7%d9%85%d9%85%d8%b1%d8%af%d9%85%d8%b9%d8%b1%d8%a7%d9%82%d8%b9%d9%84%db%8c%d9%87%d8%af%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87%d8%b4%d8%b9%d8%a7%d8%b1%d9%87%d8%a7%db%8c%d8%a7%d8%ae%d8%b1%d8%a7%d8%ac%d8%b1%da%98%db%8c%d9%85%d8%a7%db%8c%d8%b1%d8%a7%d9%86,1
1228430645518643202,تظاهرات سراسری زنان عراق علیه حاکمان فاسد و وابستگان به ولایت فقیه https://www.hambastegimeli.com/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1%d8%a7%d9%8a%d8%b1%d8%a7%d9%86/79926%d8%aa%d8%b8%d8%a7%d9%87%d8%b1%d8%a7%d8%aa%d8%b3%d8%b1%d8%a7%d8%b3%d8%b1%db%8c%d8%b2%d9%86%d8%a7%d9%86%d8%b9%d8%b1%d8%a7%d9%82%d8%b9%d9%84%db%8c%d9%87%d8%ad%d8%a7%da%a9%d9%85%d8%a7%d9%86%d9%81%d8%a7%d8%b3%d8%af%d9%88%d9%88%d8%a7%d8%a8%d8%b3%d8%aa%da%af%d8%a7%d9%86%d8%a8%d9%87%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87,1
1227330886640832519,ادامه تظاهرات مردم عراق علیه دست نشاندگان ولایت فقیه https://hambastegimeli.com/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1%d8%a7%d9%8a%d8%b1%d8%a7%d9%86/79910%d8%a7%d8%af%d8%a7%d9%85%d9%87%d8%aa%d8%b8%d8%a7%d9%87%d8%b1%d8%a7%d8%aa%d9%85%d8%b1%d8%af%d9%85%d8%b9%d8%b1%d8%a7%d9%82%d8%b9%d9%84%db%8c%d9%87%d8%af%d8%b3%d8%aa%e2%80%8c%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87,1
1226928917744930817,قیام مردم عراق روز یکشنبه با تظاهرات بزرگ سراسری علیه دست نشاندگان ولایت فقیه https://www.hambastegimeli.com/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1%d8%a7%d9%8a%d8%b1%d8%a7%d9%86/79903%d9%82%db%8c%d8%a7%d9%85%d9%85%d8%b1%d8%af%d9%85%d8%b9%d8%b1%d8%a7%d9%82%d8%b1%d9%88%d8%b2%db%8c%da%a9%d8%b4%d9%86%d8%a8%d9%87%d8%a8%d8%a7%d8%aa%d8%b8%d8%a7%d9%87%d8%b1%d8%a7%d8%aa%d8%a8%d8%b2%d8%b1%da%af%d8%b3%d8%b1%d8%a7%d8%b3%d8%b1%db%8c%d8%b9%d9%84%db%8c%d9%87%d8%af%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87,1
1226912152784691200,قیام مردم #عراق روز یکشنبه با تظاهرات بزرگ سراسری علیه دست نشاندگان ولایت فقیه https://www.hambastegimeli.com/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1%d8%a7%d9%8a%d8%b1%d8%a7%d9%86/79903%d9%82%db%8c%d8%a7%d9%85%d9%85%d8%b1%d8%af%d9%85%d8%b9%d8%b1%d8%a7%d9%82%d8%b1%d9%88%d8%b2%db%8c%da%a9%d8%b4%d9%86%d8%a8%d9%87%d8%a8%d8%a7%d8%aa%d8%b8%d8%a7%d9%87%d8%b1%d8%a7%d8%aa%d8%a8%d8%b2%d8%b1%da%af%d8%b3%d8%b1%d8%a7%d8%b3%d8%b1%db%8c%d8%b9%d9%84%db%8c%d9%87%d8%af%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87,1
1226806147757301760,قیام مردم عراق روز یکشنبه با تظاهرات بزرگ سراسری علیه دست نشاندگان ولایت فقیه https://www.hambastegimeli.com/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1%d8%a7%d9%8a%d8%b1%d8%a7%d9%86/79903%d9%82%db%8c%d8%a7%d9%85%d9%85%d8%b1%d8%af%d9%85%d8%b9%d8%b1%d8%a7%d9%82%d8%b1%d9%88%d8%b2%db%8c%da%a9%d8%b4%d9%86%d8%a8%d9%87%d8%a8%d8%a7%d8%aa%d8%b8%d8%a7%d9%87%d8%b1%d8%a7%d8%aa%d8%a8%d8%b2%d8%b1%da%af%d8%b3%d8%b1%d8%a7%d8%b3%d8%b1%db%8c%d8%b9%d9%84%db%8c%d9%87%d8%af%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87 #براندازم #ایران هزاران درود بر قیام کنندگان عراقی که تا قطع چنگال خونین و تروریستی آخوندهای جنایتکار بر عراق قیام را تا فرجام و پیروزی نهایی ادامه میدهند .,1
1226596939095052288,اوجگیری قیام مردم #عراق با تظاهرات بزرگ سراسری علیه دست نشاندگان ولایت فقیه عکس و فیلم https://news.mojahedin.org/id/da8e5e6b2d4146c2b2b9ebb77b7ee7b7 #iraq #قیام_عراق,1
1226573581255049216,اوجگیری قیام مردم عراق با تظاهرات بزرگ سراسری علیه دست نشاندگان ولایت فقیه عکس و فیلم https://news.mojahedin.org/id/da8e5e6b2d4146c2b2b9ebb77b7ee7b7 #freeallprotesters #iranprotests,1
1226566089926205443,اوجگیری قیام مردم عراق با تظاهرات بزرگ سراسری علیه دست نشاندگان ولایت فقیه عکس و فیلم https://news.mojahedin.org/id/da8e5e6b2d4146c2b2b9ebb77b7ee7b7,1
1226280888897433600,قیام کنندگان عراق درشهرهای #بغداد بصره #کربلا بابل #نجف سماوه ودیوانیه بابرگزاری تظاهرات ضمن افشا ومحکوم کردن جنایات مزدوران و ایادی دست نشانده رژیم ولایت فقیه براستمرار قیامها تا برکناری تمامیت حکومت ومزدوران رژیم تاکید کردند. ای رژیم #ایران ای آشغال عراق رارها کن #العراق,1
1226264353667719168,قیام مردم عراق علیه دست نشاندگان ولایت فقیه با شعار رژیم ایران اخراج اخراج https://hambastegimeli.com/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1%d8%a7%d9%8a%d8%b1%d8%a7%d9%86/79897%d9%82%db%8c%d8%a7%d9%85%d9%85%d8%b1%d8%af%d9%85%d8%b9%d8%b1%d8%a7%d9%82%d8%b9%d9%84%db%8c%d9%87%d8%af%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87%d8%a8%d8%a7%d8%b4%d8%b9%d8%a7%d8%b1%d8%b1%da%98%db%8c%d9%85%d8%a7%db%8c%d8%b1%d8%a7%d9%86%d8%a7%d8%ae%d8%b1%d8%a7%d8%ac%d8%a7%d8%ae%d8%b1%d8%a7%d8%ac,1
1226234736730832897,قیام مردم #عراق کربلا حضور گسترده مردم و جوانان در خیابانها و میدان تحصن علیه دست نشاندگان ولایت فقیه و حاکمان فاسد #العراق #ایران #العراق_ینتفض,1
1226225971960872961,ادامه قیام مردم عراق علیه رژیم ایران و دست نشاندگانش در عراق: قیام مردم عراق علیه دست نشاندگان ولایت فقیه شعارهای اخراج رژیم ایران بیانیه های کمیته برگزاری تظاهرات انقلاب اکتبر عراق @simayazaditv,1
1226217438544613376,شعار معترضان کربلای عراق: ایران سگ هایت را جمع کن بغداد از رژیم تهران شریف تر است اختاپوس خونبار ولایت فقیه محکوم به سقوط است و دارد در پوست خود میگندد.,1
1225567334829568000,استمرار تظاهرات در بغداد و شهرهای مرکزی و جنوبی علیه دست نشاندگان ولایت فقیه https://www.videosnews.besoyepirozi.com/uprising/66688%d8%a7%d8%b3%d8%aa%d9%85%d8%b1%d8%a7%d8%b1%d8%aa%d8%b8%d8%a7%d9%87%d8%b1%d8%a7%d8%aa%d8%af%d8%b1%d8%a8%d8%ba%d8%af%d8%a7%d8%af%d9%88%d8%b4%d9%87%d8%b1%d9%87%d8%a7%db%8c%d9%85%d8%b1%da%a9%d8%b2%db%8c%d9%88%d8%ac%d9%86%d9%88%d8%a8%db%8c%d8%b9%d9%84%db%8c%d9%87%d8%af%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87,1
1225541769363890177,تظاهرات گسترده برای مردود اعلام کردن محمد علاوی نخست وزیر دست نشاندگان ولایت فقیه در عراق https://www.videosnews.besoyepirozi.com/uprising/66665%d8%aa%d8%b8%d8%a7%d9%87%d8%b1%d8%a7%d8%aa%da%af%d8%b3%d8%aa%d8%b1%d8%af%d9%87%d8%a8%d8%b1%d8%a7%db%8c%d9%85%d8%b1%d8%af%d9%88%d8%af%d8%a7%d8%b9%d9%84%d8%a7%d9%85%da%a9%d8%b1%d8%af%d9%86%d9%85%d8%ad%d9%85%d8%af%d8%b9%d9%84%d8%a7%d9%88%db%8c%d9%86%d8%ae%d8%b3%d8%aa%d9%88%d8%b2%db%8c%d8%b1%d8%af%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87%d8%af%d8%b1%d8%b9%d8%b1%d8%a7%d9%82,1
1225438866196193281,سرتیتر تازه ترین خبرهای ایران و جهان: در بغداد با فراخوان قیام کنندگان عراقی جمعیت عظیمی از دانشجویان تظاهر کننده در حمایت از قیام و انقلابیون و علیه باندهای مزدوران و دست نشاندگان ولایت فقیه به طور گسترده وارد میدان تحریر شدند. #العراق_ینتفض #اعتراضات_سراسری #iran,1
1225184378365599744,بیمارستان نجف عراق مملو از جانفشانان راه آزادی شده است مردم عراق ماه هاست که خون میدهند تا دستان اشغالگرایانه ولایت فقیه کوتاه شود,1
1225161988394741760,قیام عراق و استمرار تظاهرات دانشجویان وقیام کنندگان در بغداد و شهرهای مرکزی و جنوبی عراق علیه دست نشاندگان ولایت فقیه و نخست وزیر معرفی شده توسط آنها #العراق #البغداد #iran,1
1225126377621508096,قیام در عراق تظاهرات گسترده در بغداد #بابل و #نجفقیام کنندگان و جوانان انقلابی16بهمن در میدان تحریر بغداد تظاهرات کردند و علیه رژیم #ایران و معرفی محمد توفیق #علاوی کاندید دست نشاندگان ولایت فقیه برای نخست وزیری عراق و هم چنین ادامه در https://t.me/ertebat_m/31475 #iran,1
1225125632360599552,تظاهرات گسترده در بغداد بابل و نجف قیام کنندگان و دانشجویان امروز چهارشنبه 16بهمن در میدان تحریر و دانشگاه بغداد تظاهرات کردند و علیه رژیم و معرفی محمد توفیق علاوی کاندید دست نشاندگان ولایت فقیه برای نخست وزیری عراق شد. #العراق_ینتفض #اعتراضات_سراسری #iran,1
1225055769906876417,قیام کنندگان و جوانان انقلابی امروز چهارشنبه 16بهمن در میدان تحریر #بغداد تظاهرات کردند و علیه رژیم #ایران و معرفی محمد توفیق علاوی کاندید دست نشاندگان ولایت فقیه برای نخست وزیری عراق و هم چنین محکومیت حمله وحوش بسیجی مقتدی صدر به میدانهای تحصن تظاهرات کردند.pic.twitter.com/drqyakqcoa,1
1224844741537386496,تظاهرات گسترده مردم عراق برای مردود اعلام کردن نخست وزیر دست نشاندگان ولایت فقیه https://www.hambastegimeli.com/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1%d8%a7%d9%8a%d8%b1%d8%a7%d9%86/79871%d8%aa%d8%b8%d8%a7%d9%87%d8%b1%d8%a7%d8%aa%da%af%d8%b3%d8%aa%d8%b1%d8%af%d9%87%d9%85%d8%b1%d8%af%d9%85%d8%b9%d8%b1%d8%a7%d9%82%d8%a8%d8%b1%d8%a7%db%8c%d9%85%d8%b1%d8%af%d9%88%d8%af%d8%a7%d8%b9%d9%84%d8%a7%d9%85%da%a9%d8%b1%d8%af%d9%86%d9%86%d8%ae%d8%b3%d8%aa%d9%88%d8%b2%db%8c%d8%b1%d8%af%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87,1
1224802980802596864,تظاهرات گسترده در بغداد ناصریه دیوانیه نجف کربلا عماره و حله برای مردود اعلام کردن محمد علاوی نخست وزیر دست نشاندگان ولایت فقیه در عراق و محکومیت حمله وحوش بسیجی مقتدی صدربه میدانهای تحصن ستون فقرات انقلاب اکتبر دانشجویی است جانم خونم فدای تو ای عراق #العراق #البغداد #ایران,1
1224777449122205696,ادامه قیام مردم #عراق علیه رژیم #ایران و دست نشاندگانش در عراق: تظاهرات گسترده در بغداد ناصریه دیوانیه نجف کربلا عماره و حله برای مردود اعلام کردن محمد علاوی نخست وزیر دست نشاندگان ولایت فقیه در عراق تظاهرات بزرگ دانشجویی در بغداد در همبستگی با قیام کنندگان,1
1222460483111964673,استمرار قیامهای مردمی در عراق علیه دست نشاندگان ولایت فقیه https://videosnews.besoyepirozi.com/uprising/66489%d8%a7%d8%b3%d8%aa%d9%85%d8%b1%d8%a7%d8%b1%d9%82%db%8c%d8%a7%d9%85%d9%87%d8%a7%db%8c%d9%85%d8%b1%d8%af%d9%85%db%8c%d8%af%d8%b1%d8%b9%d8%b1%d8%a7%d9%82%d8%b9%d9%84%db%8c%d9%87%d8%af%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87,1
1222370710565179392,👙 انقلابیون متحدانه در بصره و ناصریه و بغداد علیه اشغالگری ولایت فقیه مردم عراق تصمیم تاریخی خود را گرفته اند و هزینه ی آن خون است که تقدیم وطنشان میکنند #اتحاد_ملی_ایران خبرهای بیشتر را از اینجا دنبال کنید👆👆 @omidiranazad,1
1222257204268617728,بدلیل کشتارمردم بپاخاسته وتظاهرات کننده #عراق توسط نیروهای امنیتی دولت دست نشانده ولایت فقیه وشبه نظامیان وابسته به رژیم #ایران #امریکا تحویل دهی تسلیحات به دولت عراق را متوقف کرد. https://news.mojahedin.org/i/%d8%a2%d9%85%d8%b1%db%8c%da%a9%d8%a7%d8%aa%d8%ad%d9%88%db%8c%d9%84%e2%80%8c%d8%af%d9%87%db%8c%d8%aa%d8%b3%d9%84%db%8c%d8%ad%d8%a7%d8%aa%d8%a8%d9%87%e2%80%8c%d8%af%d9%88%d9%84%d8%aa%d8%b9%d8%b1%d8%a7%d9%82%d9%85%d8%aa%d9%88%d9%82%d9%81%da%a9%d8%b1%d8%af,1
1222220795381813248,استمرار قیامهای مردمی در #عراق علیه دست نشاندگان ولایت فقیه شهرهای #نجف #بصره #کوت #دیوانیه #بغداد و #ناصریه همچنان شاهدتظاهرات وخیزش گسترده دانشجویان درحمایت ازقیام برای برکناری دست نشاندگان ولایت فقیه است . #iran,1
1222094466422456324,ما شکست نمیخوریم زیرا خون خود را میدهیم و خون ما درخت پایداری را آبیاری میکند ترانه ای تقدیم به شورشگران قهرمان عراق که رودرروی دست نشاندگان ولایت فقیه در عراق ایستاده اند🙏 با امید به پیروزی و رهایی مردم #ایران #عراق #سوریه #لبنان @peeshahang,1
1221962457452814337,قیامهای مردم عراق علیه دست نشاندگان ولایت فقیه در ناصریه بغداد کربلا نجف قادسیه و المثنی on vimeo #براندازم https://vimeo.com/387519615,1
1221957659131351042,قیامهای مردم عراق علیه دست نشاندگان ولایت فقیه در ناصریه بغداد کربلا نجف قادسیه و المثنی https://www.videosnews.besoyepirozi.com/uprising/66471%d9%82%db%8c%d8%a7%d9%85%d9%87%d8%a7%db%8c%d9%85%d8%b1%d8%af%d9%85%d8%b9%d8%b1%d8%a7%d9%82%d8%b9%d9%84%db%8c%d9%87%d8%af%d8%b3%d8%aa%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87%d8%af%d8%b1%d9%86%d8%a7%d8%b5%d8%b1%db%8c%d9%87%d8%8c%d8%a8%d8%ba%d8%af%d8%a7%d8%af%d8%8c%da%a9%d8%b1%d8%a8%d9%84%d8%a7%d8%8c%d9%86%d8%ac%d9%81%d8%8c%d9%82%d8%a7%d8%af%d8%b3%db%8c%d9%87%d9%88%d8%a7%d9%84%d9%85%d8%ab%d9%86%db%8c,1
1221906143993303042,حمله نیروهای سرکوبگر دولتی و شبه نظامی به میدان خلانی و وثبه جزئیاتی از قیامهای مردم عراق علیه دست نشاندگان ولایت فقیه فیلم https://news.mojahedin.org/id/0f4fafdbe8174134978163d746700bea,1
1221898332638855168,قیامهای مردمی در عراق و رویارویی با مزدوران ولایت فقیه در #ناصریه بغداد کربلا نجف قادسیه و المثنی رویترز:تظاهرات کنندگان در ناصریه روز دوشنبه یک دفتر پلیس در ناصریه را تسخیر کردند و حداقل 5 خودرو که داخل آن پارک بود را به آتش کشیدند . #البغداد #العراق #iran,1
1221881722628976642,قیام مردم #عراق علیه دست نشاندگان ولایت فقیه #العراق #ایران #العراق__ینتفض,1
1221880312029941766,ادامه قیام مردم عراق علیه رژیم ایران و دست نشاندگانش در عراق: قیامهای مردمی درعراق و رویارویی با مزدوران ولایت فقیه در ناصریه بغداد کربلا نجف قادسیه و المثنی @simayazaditv,1
1221878003698892803,حمله نیروهای سرکوبگر دولتی و شبه نظامی به میدان خلانی و وثبه جزئیاتی از قیامهای مردم عراق علیه دست نشاندگان ولایت فقیه فیلم https://news.mojahedin.org/id/0f4fafdbe8174134978163d746700bea #iran #freeiran,1
1221875790855507973,قیام گسترده مردم عراق در پاسخ به دست نشاندگان ولایت فقیه https://news.besoyepirozi.com/uprising/62307%d9%82%db%8c%d8%a7%d9%85%da%af%d8%b3%d8%aa%d8%b1%d8%af%d9%87%d9%85%d8%b1%d8%af%d9%85%d8%b9%d8%b1%d8%a7%d9%82%d8%af%d8%b1%d9%be%d8%a7%d8%b3%d8%ae%d8%a8%d9%87%e2%80%8c%d8%af%d8%b3%d8%aa%e2%80%8c%d9%86%d8%b4%d8%a7%d9%86%d8%af%da%af%d8%a7%d9%86%d9%88%d9%84%d8%a7%db%8c%d8%aa%d9%81%d9%82%db%8c%d9%87,1
